# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
1.026         	(0.000000e+00 1.343879e-01 0.000000e+00)	(0.000000e+00 1.343879e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.142620e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.028         	(0.000000e+00 1.446629e-01 0.000000e+00)	(0.000000e+00 1.446629e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.132416e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.03          	(0.000000e+00 1.549167e-01 0.000000e+00)	(0.000000e+00 1.549167e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.121399e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.032         	(0.000000e+00 1.651477e-01 0.000000e+00)	(0.000000e+00 1.651477e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.109572e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.034         	(0.000000e+00 1.753542e-01 0.000000e+00)	(0.000000e+00 1.753542e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.096937e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.036         	(0.000000e+00 1.855346e-01 0.000000e+00)	(0.000000e+00 1.855346e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.083494e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.038         	(0.000000e+00 1.956874e-01 0.000000e+00)	(0.000000e+00 1.956874e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.069247e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.04          	(0.000000e+00 2.058108e-01 0.000000e+00)	(0.000000e+00 2.058108e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.054197e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.042         	(0.000000e+00 2.159034e-01 0.000000e+00)	(0.000000e+00 2.159034e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.038346e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.044         	(0.000000e+00 2.259634e-01 0.000000e+00)	(0.000000e+00 2.259634e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.021698e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.046         	(0.000000e+00 2.359894e-01 0.000000e+00)	(0.000000e+00 2.359894e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.004254e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.048         	(0.000000e+00 2.459796e-01 0.000000e+00)	(0.000000e+00 2.459796e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.986016e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.05          	(0.000000e+00 2.559326e-01 0.000000e+00)	(0.000000e+00 2.559326e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.966989e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.052         	(0.000000e+00 2.658468e-01 0.000000e+00)	(0.000000e+00 2.658468e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.947174e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.054         	(0.000000e+00 2.757205e-01 0.000000e+00)	(0.000000e+00 2.757205e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.926575e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.056         	(0.000000e+00 2.855523e-01 0.000000e+00)	(0.000000e+00 2.855523e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.905195e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.058         	(0.000000e+00 2.953405e-01 0.000000e+00)	(0.000000e+00 2.953405e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.883037e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.06          	(0.000000e+00 3.050837e-01 0.000000e+00)	(0.000000e+00 3.050837e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.860104e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.062         	(0.000000e+00 3.147802e-01 0.000000e+00)	(0.000000e+00 3.147802e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.836400e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.064         	(0.000000e+00 3.244285e-01 0.000000e+00)	(0.000000e+00 3.244285e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.811929e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.066         	(0.000000e+00 3.340271e-01 0.000000e+00)	(0.000000e+00 3.340271e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.786694e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.068         	(0.000000e+00 3.435745e-01 0.000000e+00)	(0.000000e+00 3.435745e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.760699e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.07          	(0.000000e+00 3.530692e-01 0.000000e+00)	(0.000000e+00 3.530692e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.733949e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.072         	(0.000000e+00 3.625096e-01 0.000000e+00)	(0.000000e+00 3.625096e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.706446e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.074         	(0.000000e+00 3.718942e-01 0.000000e+00)	(0.000000e+00 3.718942e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.678196e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.076         	(0.000000e+00 3.812216e-01 0.000000e+00)	(0.000000e+00 3.812216e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.649203e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.078         	(0.000000e+00 3.904903e-01 0.000000e+00)	(0.000000e+00 3.904903e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.619472e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.08          	(0.000000e+00 3.996988e-01 0.000000e+00)	(0.000000e+00 3.996988e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.589006e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.082         	(0.000000e+00 4.088456e-01 0.000000e+00)	(0.000000e+00 4.088456e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.557810e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.084         	(0.000000e+00 4.179293e-01 0.000000e+00)	(0.000000e+00 4.179293e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.525890e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.086         	(0.000000e+00 4.269484e-01 0.000000e+00)	(0.000000e+00 4.269484e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.493250e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.088         	(0.000000e+00 4.359016e-01 0.000000e+00)	(0.000000e+00 4.359016e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.459896e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.09          	(0.000000e+00 4.447873e-01 0.000000e+00)	(0.000000e+00 4.447873e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.425832e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.092         	(0.000000e+00 4.536042e-01 0.000000e+00)	(0.000000e+00 4.536042e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.391064e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.094         	(0.000000e+00 4.623509e-01 0.000000e+00)	(0.000000e+00 4.623509e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.355597e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.096         	(0.000000e+00 4.710259e-01 0.000000e+00)	(0.000000e+00 4.710259e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.319436e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.098         	(0.000000e+00 4.796279e-01 0.000000e+00)	(0.000000e+00 4.796279e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.282588e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.1           	(0.000000e+00 4.881556e-01 0.000000e+00)	(0.000000e+00 4.881556e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.245058e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.102         	(0.000000e+00 4.966075e-01 0.000000e+00)	(0.000000e+00 4.966075e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.206851e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.104         	(0.000000e+00 5.049823e-01 0.000000e+00)	(0.000000e+00 5.049823e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.167974e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.106         	(0.000000e+00 5.132787e-01 0.000000e+00)	(0.000000e+00 5.132787e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.128433e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.108         	(0.000000e+00 5.214954e-01 0.000000e+00)	(0.000000e+00 5.214954e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.088234e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.11          	(0.000000e+00 5.296310e-01 0.000000e+00)	(0.000000e+00 5.296310e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.047382e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.112         	(0.000000e+00 5.376843e-01 0.000000e+00)	(0.000000e+00 5.376843e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.005886e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.114         	(0.000000e+00 5.456539e-01 0.000000e+00)	(0.000000e+00 5.456539e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.963750e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.116         	(0.000000e+00 5.535386e-01 0.000000e+00)	(0.000000e+00 5.535386e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.920981e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.118         	(0.000000e+00 5.613372e-01 0.000000e+00)	(0.000000e+00 5.613372e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.877587e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.12          	(0.000000e+00 5.690484e-01 0.000000e+00)	(0.000000e+00 5.690484e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.833573e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.122         	(0.000000e+00 5.766709e-01 0.000000e+00)	(0.000000e+00 5.766709e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.788948e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.124         	(0.000000e+00 5.842035e-01 0.000000e+00)	(0.000000e+00 5.842035e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.743716e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.126         	(0.000000e+00 5.916451e-01 0.000000e+00)	(0.000000e+00 5.916451e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.697887e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.128         	(0.000000e+00 5.989945e-01 0.000000e+00)	(0.000000e+00 5.989945e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.651466e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.13          	(0.000000e+00 6.062504e-01 0.000000e+00)	(0.000000e+00 6.062504e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.604462e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.132         	(0.000000e+00 6.134118e-01 0.000000e+00)	(0.000000e+00 6.134118e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.556881e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.134         	(0.000000e+00 6.204774e-01 0.000000e+00)	(0.000000e+00 6.204774e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.508730e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.136         	(0.000000e+00 6.274461e-01 0.000000e+00)	(0.000000e+00 6.274461e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.460018e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.138         	(0.000000e+00 6.343169e-01 0.000000e+00)	(0.000000e+00 6.343169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.410752e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.14          	(0.000000e+00 6.410886e-01 0.000000e+00)	(0.000000e+00 6.410886e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.360940e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.142         	(0.000000e+00 6.477601e-01 0.000000e+00)	(0.000000e+00 6.477601e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.310589e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.144         	(0.000000e+00 6.543304e-01 0.000000e+00)	(0.000000e+00 6.543304e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.259707e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.146         	(0.000000e+00 6.607984e-01 0.000000e+00)	(0.000000e+00 6.607984e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.208303e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.148         	(0.000000e+00 6.671631e-01 0.000000e+00)	(0.000000e+00 6.671631e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.156383e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.15          	(0.000000e+00 6.734234e-01 0.000000e+00)	(0.000000e+00 6.734234e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.103958e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.152         	(0.000000e+00 6.795784e-01 0.000000e+00)	(0.000000e+00 6.795784e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.051033e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.154         	(0.000000e+00 6.856271e-01 0.000000e+00)	(0.000000e+00 6.856271e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.997619e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.156         	(0.000000e+00 6.915684e-01 0.000000e+00)	(0.000000e+00 6.915684e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.943723e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.158         	(0.000000e+00 6.974015e-01 0.000000e+00)	(0.000000e+00 6.974015e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.889353e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.16          	(0.000000e+00 7.031254e-01 0.000000e+00)	(0.000000e+00 7.031254e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.834519e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.162         	(0.000000e+00 7.087391e-01 0.000000e+00)	(0.000000e+00 7.087391e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.779228e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.164         	(0.000000e+00 7.142418e-01 0.000000e+00)	(0.000000e+00 7.142418e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.723490e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.166         	(0.000000e+00 7.196326e-01 0.000000e+00)	(0.000000e+00 7.196326e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.667313e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.168         	(0.000000e+00 7.249107e-01 0.000000e+00)	(0.000000e+00 7.249107e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.610706e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.17          	(0.000000e+00 7.300750e-01 0.000000e+00)	(0.000000e+00 7.300750e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.553678e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.172         	(0.000000e+00 7.351250e-01 0.000000e+00)	(0.000000e+00 7.351250e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.496237e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.174         	(0.000000e+00 7.400596e-01 0.000000e+00)	(0.000000e+00 7.400596e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.438393e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.176         	(0.000000e+00 7.448781e-01 0.000000e+00)	(0.000000e+00 7.448781e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.380155e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.178         	(0.000000e+00 7.495798e-01 0.000000e+00)	(0.000000e+00 7.495798e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.321532e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.18          	(0.000000e+00 7.541639e-01 0.000000e+00)	(0.000000e+00 7.541639e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.262534e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.182         	(0.000000e+00 7.586296e-01 0.000000e+00)	(0.000000e+00 7.586296e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.203168e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.184         	(0.000000e+00 7.629762e-01 0.000000e+00)	(0.000000e+00 7.629762e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.143446e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.186         	(0.000000e+00 7.672030e-01 0.000000e+00)	(0.000000e+00 7.672030e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.083375e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.188         	(0.000000e+00 7.713094e-01 0.000000e+00)	(0.000000e+00 7.713094e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.022966e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.19          	(0.000000e+00 7.752946e-01 0.000000e+00)	(0.000000e+00 7.752946e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.962228e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.192         	(0.000000e+00 7.791580e-01 0.000000e+00)	(0.000000e+00 7.791580e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.901170e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.194         	(0.000000e+00 7.828989e-01 0.000000e+00)	(0.000000e+00 7.828989e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.839803e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.196         	(0.000000e+00 7.865169e-01 0.000000e+00)	(0.000000e+00 7.865169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.778136e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.198         	(0.000000e+00 7.900112e-01 0.000000e+00)	(0.000000e+00 7.900112e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.716177e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.2           	(0.000000e+00 7.933813e-01 0.000000e+00)	(0.000000e+00 7.933813e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.653939e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.202         	(0.000000e+00 7.966267e-01 0.000000e+00)	(0.000000e+00 7.966267e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.591429e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.204         	(0.000000e+00 7.997468e-01 0.000000e+00)	(0.000000e+00 7.997468e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.528658e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.206         	(0.000000e+00 8.027411e-01 0.000000e+00)	(0.000000e+00 8.027411e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.465636e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.208         	(0.000000e+00 8.056091e-01 0.000000e+00)	(0.000000e+00 8.056091e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.402372e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.21          	(0.000000e+00 8.083503e-01 0.000000e+00)	(0.000000e+00 8.083503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.338877e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.212         	(0.000000e+00 8.109643e-01 0.000000e+00)	(0.000000e+00 8.109643e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.275160e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.214         	(0.000000e+00 8.134507e-01 0.000000e+00)	(0.000000e+00 8.134507e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.211232e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.216         	(0.000000e+00 8.158091e-01 0.000000e+00)	(0.000000e+00 8.158091e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.147103e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.218         	(0.000000e+00 8.180390e-01 0.000000e+00)	(0.000000e+00 8.180390e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.082782e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.22          	(0.000000e+00 8.201400e-01 0.000000e+00)	(0.000000e+00 8.201400e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.018280e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.222         	(0.000000e+00 8.221119e-01 0.000000e+00)	(0.000000e+00 8.221119e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.536078e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.224         	(0.000000e+00 8.239543e-01 0.000000e+00)	(0.000000e+00 8.239543e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.887743e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.226         	(0.000000e+00 8.256669e-01 0.000000e+00)	(0.000000e+00 8.256669e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.237902e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.228         	(0.000000e+00 8.272493e-01 0.000000e+00)	(0.000000e+00 8.272493e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.586658e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1.23          	(0.000000e+00 8.287014e-01 0.000000e+00)	(0.000000e+00 8.287014e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.934112e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
